Date,SPY_chg,QQQ_chg,Gold_chg,Oil_chg,DXY_chg,BTC_chg,VIX_chg,SP500_fut_chg,US2Y_chg,US10Y_chg,is_weekend,hour_utc,dow_utc,Ann_CPI,Ann_Employment,Ann_FOMC,Ann_GDP,FED_DELTA,GDP_DELTA,UNEMPLOYMENT_DELTA,INF_YEARLY_DELTA,INF_MONTHLY_DELTA,fed_market_start,fed_market_end,gdp_market_start,gdp_market_end,labor_market_start,labor_market_end,inf_yearly_market_start,inf_yearly_market_end,inf_monthly_market_start,inf_monthly_market_end,FED_DELTA_is_missing,GDP_DELTA_is_missing,UNEMPLOYMENT_DELTA_is_missing,INF_YEARLY_DELTA_is_missing,INF_MONTHLY_DELTA_is_missing
2025-04-21 18:00:00+00:00,,,,,,,,,,,0,18,0,0,0,0,0,-0.0292896447031925,-0.0172421129570068,0.0,0.0060000000000002,-0.0004269487929775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21 19:00:00+00:00,,,,,,,,,,,0,19,0,0,0,0,0,-0.0654007212766476,0.0,0.0,-0.0019999999999953,-0.0017757107917759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21 20:00:00+00:00,,,,,,,,,,,0,20,0,0,0,0,0,0.0532494950099629,-0.0007811455376725,0.0,-0.0079999999999955,-8.509344020524168e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21 21:00:00+00:00,,,,,,,,,,,0,21,0,0,0,0,0,-0.2219785441480866,0.0161946238073227,0.0,0.0155000000000029,-0.0055738395506779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21 22:00:00+00:00,,,,,,,,,,,0,22,0,0,0,0,0,-0.054732600113132,-0.0032670092442401,0.0,0.0090000000000003,0.0004293061890052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21 23:00:00+00:00,,,,,,,,,,,0,23,0,0,0,0,0,0.1215513196837676,0.0049793380113527,0.0,-0.007000000000005,-0.0010987022605206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 00:00:00+00:00,,,,,,,,,,,0,0,1,0,0,0,0,-0.0066438282743437,-0.0048213806070407,0.0,-0.007000000000005,0.001436942615669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 01:00:00+00:00,,,,,,,,,,,0,1,1,0,0,0,0,0.0824674253669748,-0.0031162293935551,0.0,-0.0120000000000004,0.0054976606942886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 02:00:00+00:00,,,,,,,,,,,0,2,1,0,0,0,0,0.093761236680244,0.0073277967757547,0.0,0.0030000000000001,9.050777951813416e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 03:00:00+00:00,,,,,,,,,,,0,3,1,0,0,0,0,-0.1863796561744042,0.0063043802659166,0.0,0.0090000000000003,0.0066800517388401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 04:00:00+00:00,,,,,,,,,,,0,4,1,0,0,0,0,0.0226171727142769,0.0011159464888521,0.0,0.0,0.0025102142088542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 05:00:00+00:00,,,,,,,,,,,0,5,1,0,0,0,0,-0.0055208697719209,0.0017241379310348,0.0,-0.0019999999999953,0.0014693999229109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 06:00:00+00:00,,,,,,,,,,,0,6,1,0,0,0,0,-0.0013993086042987,0.0254911126292967,0.0,0.0010000000000047,-0.0030995578444645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 07:00:00+00:00,,,,,,,,,,,0,7,1,0,0,0,0,0.0147639791471281,-0.0100725144520765,0.0,-0.0105000000000075,0.0018920536116553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 08:00:00+00:00,,,,,,,,,,,0,8,1,0,0,0,0,-0.0068782352985081,-0.0111982843034184,0.0,-0.0010000000000047,0.0012637528154897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 09:00:00+00:00,,,,,,,,,,,0,9,1,0,0,0,0,-0.0523579434181868,0.0054950531224733,0.0,0.0080000000000097,0.0016563785032701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 10:00:00+00:00,,,,,,,,,,,0,10,1,0,0,0,0,0.0186571946816709,0.0037984210287049,0.0,-0.0050000000000096,-0.0004161797028388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 11:00:00+00:00,,,,,,,,,,,0,11,1,0,0,0,0,0.0398163004697202,-0.0098555069493215,0.0,0.0080000000000097,0.0003134039686472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 12:00:00+00:00,,,,,,,,,,,0,12,1,0,0,0,0,-0.0220621835284724,-0.0009531828091837,0.0,0.0019999999999953,-0.0024366394676462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 13:00:00+00:00,,,,,,,,,,,0,13,1,0,0,0,0,-0.0171559341746103,-0.0065583606167081,0.0,-0.011499999999998,-0.0081510527315202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 14:00:00+00:00,,,,,,,,,,,0,14,1,0,0,0,0,0.0373388734842397,0.0011289081030696,0.0,0.0030000000000001,0.0010733945477028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 15:00:00+00:00,,,,,,,,,,,0,15,1,0,0,0,0,-0.0036188106767571,0.0,0.0,-0.0010000000000047,-0.0004344737931347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 16:00:00+00:00,,,,,,,,,,,0,16,1,0,0,0,0,-0.0121495050572786,-0.0212667385347629,0.0,-0.0009999999999905,-0.0013060700271694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 17:00:00+00:00,,,,,,,,,,,0,17,1,0,0,0,0,-0.027225859011942,-0.001721593703877,0.0,0.0019999999999953,-0.0001585617936541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 18:00:00+00:00,,,,,,,,,,,0,18,1,0,0,0,0,0.0027937708169769,0.001721593703877,0.0,-0.0040000000000048,-0.0045188130476674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 19:00:00+00:00,,,,,,,,,,,0,19,1,0,0,0,0,0.0007034404627397,0.0,0.0,-0.0139999999999957,-0.0003575611183919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 20:00:00+00:00,,,,,,,,,,,0,20,1,0,0,0,0,-0.0633467774355889,0.0,0.0,0.0040000000000048,-0.0007309112170048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 21:00:00+00:00,,,,,,,,,,,0,21,1,0,0,0,0,-0.0098804759241257,0.0,0.0,0.0054999999999978,-1.2129244638003913e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 22:00:00+00:00,,,,,,,,,,,0,22,1,0,0,0,0,0.0578998203310039,-0.0121626934025584,0.0,0.0030000000000001,0.0020015709087601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22 23:00:00+00:00,,,,,,,,,,,0,23,1,0,0,0,0,0.2383483854802897,-0.0080095588683519,0.0,0.0079999999999955,0.0015788392802988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 00:00:00+00:00,,,,,,,,,,,0,0,2,0,0,0,0,0.0510690259108077,-0.0032126878010387,0.0,0.0019999999999953,0.0039405455328562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 01:00:00+00:00,,,,,,,,,,,0,1,2,0,0,0,0,-0.0472893585849387,-0.0102888886891889,0.0,-0.0049999999999954,0.0011766301942515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 02:00:00+00:00,,,,,,,,,,,0,2,2,0,0,0,0,0.0245145947798306,0.0027948587130595,0.0,-0.0030000000000001,0.0017789470417994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 03:00:00+00:00,,,,,,,,,,,0,3,2,0,0,0,0,0.0009958768815092,-0.0018641679751141,0.0,-0.0014999999999929,-0.0033545453565295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 04:00:00+00:00,,,,,,,,,,,0,4,2,0,0,0,0,-0.0884300663848822,0.0039177818867131,0.0,-0.0005000000000023,-0.0007292346642344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 05:00:00+00:00,,,,,,,,,,,0,5,2,0,0,0,0,0.0315734924511463,0.0,0.0,-0.0045000000000072,0.001366097801096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 06:00:00+00:00,,,,,,,,,,,0,6,2,0,0,0,0,0.035047191811488,-0.0087487663203518,0.0,-0.0049999999999954,0.0026463015544635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 07:00:00+00:00,,,,,,,,,,,0,7,2,0,0,0,0,0.0198789069172189,-0.0489172536108384,0.0,-0.0030000000000001,9.83055333563243e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 08:00:00+00:00,,,,,,,,,,,0,8,2,0,0,0,0,-0.0487780743449679,0.0130836220629362,0.0,-0.0040000000000048,-0.0010637358756753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 09:00:00+00:00,,,,,,,,,,,0,9,2,0,0,0,0,0.0247057367794347,-0.0016794862498983,0.0,0.0090000000000003,0.0004698735233574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 10:00:00+00:00,,,,,,,,,,,0,10,2,0,0,0,0,0.0641832799837995,0.0008401644712137,0.0,0.0050000000000096,-0.0003316276386016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 11:00:00+00:00,,,,,,,,,,,0,11,2,0,0,0,0,0.0804312700118199,0.0089489921552683,0.0,-0.0040000000000048,0.0009113040981247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 12:00:00+00:00,,,,,,,,,,,0,12,2,0,0,0,0,-0.084008392760472,0.004167898433991,0.0,0.0030000000000001,0.0001366766370125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 13:00:00+00:00,,,,,,,,,,,0,13,2,0,0,0,0,0.0602247830148012,0.0026884280258911,0.0,-0.007000000000005,0.0016969302646856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 14:00:00+00:00,,,,,,,,,,,0,14,2,0,0,0,0,0.0193697167198649,-0.0112735824741321,0.0,-0.0009999999999905,-0.0011481292177677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 15:00:00+00:00,,,,,,,,,,,0,15,2,0,0,0,0,0.0588532366365406,0.0051330917781484,0.0,0.0069999999999907,0.0010048051675113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 16:00:00+00:00,,,,,,,,,,,0,16,2,0,0,0,0,0.0424789304381487,0.0074854225618992,0.0,-0.0069999999999907,5.61719453742171e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 17:00:00+00:00,,,,,,,,,,,0,17,2,0,0,0,0,-0.1062920723678413,-9.540298192689534e-05,0.0,0.0009999999999905,-6.271745775165982e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 18:00:00+00:00,,,,,,,,,,,0,18,2,0,0,0,0,0.0283963289151678,0.0133366987922869,0.0,-0.0009999999999905,7.485029939857668e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 19:00:00+00:00,,,,,,,,,,,0,19,2,0,0,0,0,-0.0718296469079842,0.00082532198914,0.0,-0.0645000000000095,-0.0008658536585386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 20:00:00+00:00,,,,,,,,,,,0,20,2,0,0,0,0,-0.0193275391796206,-0.00082532198914,0.0,0.0040000000000048,-0.0071507881695822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 21:00:00+00:00,,,,,,,,,,,0,21,2,0,0,0,0,0.0814443104540032,0.00082532198914,0.0,-0.007000000000005,0.0006852090071021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 22:00:00+00:00,,,,,,,,,,,0,22,2,0,0,0,0,-0.0345044713372857,-0.0025841159589816,0.0,0.0,0.0016227714037029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23 23:00:00+00:00,,,,,,,,,,,0,23,2,0,0,0,0,0.0245836806220278,0.0018662224603644,0.0,0.0065000000000026,5.375268519003384e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 00:00:00+00:00,,,,,,,,,,,0,0,3,0,0,0,0,-0.0381157156337614,-0.0019716693736597,0.0,0.0019999999999953,0.0033490834893967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 01:00:00+00:00,,,,,,,,,,,0,1,3,0,0,0,0,-0.0345782126488387,0.0009316522745734,0.0,-0.0030000000000001,0.0001598504609603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 02:00:00+00:00,,,,,,,,,,,0,2,3,0,0,0,0,-0.0594981916339438,-0.0018623696246606,0.0009162110240765,0.0010000000000047,-0.001097886556721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 03:00:00+00:00,,,,,,,,,,,0,3,3,0,0,0,0,-0.0055230353922279,0.0014994575677462,-0.0015746268656755,-0.0019999999999953,0.0003076197277493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 04:00:00+00:00,,,,,,,,,,,0,4,3,0,0,0,0,-0.0284875943542957,-0.0317802122456072,0.0,0.0019999999999953,-5.536510390413696e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 05:00:00+00:00,,,,,,,,,,,0,5,3,0,0,0,0,0.0440400324019591,0.0164721540345169,0.0,-0.0019999999999953,-0.0019587083604761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 06:00:00+00:00,,,,,,,,,,,0,6,3,0,0,0,0,0.0429760848213298,-0.0041683064773394,0.0,0.0009999999999905,-0.0028120755954432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 07:00:00+00:00,,,,,,,,,,,0,7,3,0,0,0,0,-0.0050263212488932,-0.0162012030743738,0.0,0.0010000000000047,0.0018476975821215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 08:00:00+00:00,,,,,,,,,,,0,8,3,0,0,0,0,0.0621184315883471,-0.0166167479756182,0.0,0.0049999999999954,0.001291075964815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 09:00:00+00:00,,,,,,,,,,,0,9,3,0,0,0,0,0.0921619929299755,-0.0074925221664159,0.0,0.0030000000000001,0.0001424850481441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 10:00:00+00:00,,,,,,,,,,,0,10,3,0,0,0,0,0.33260229436606,0.0015890593664096,0.0,-0.0009999999999905,-0.0012051424343155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 11:00:00+00:00,,,,,,,,,,,0,11,3,0,0,0,0,-0.0557356435468427,-0.0017241379310348,0.0,0.0009999999999905,-0.0031398016901107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 12:00:00+00:00,,,,,,,,,,,0,12,3,0,0,0,0,-0.0234478579571248,-0.0008400362235363,-0.0034029126213681,-0.0009999999999905,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 13:00:00+00:00,,,,,,,,,,,0,13,3,0,0,0,0,0.0927074907891452,-0.0072203176905816,-0.0050970873786297,-0.0040000000000048,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 14:00:00+00:00,,,,,,,,,,,0,14,3,0,0,0,0,-0.0677930140165088,0.0048166860967313,0.0008454106280169,-0.0040000000000048,-0.004674937484836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 15:00:00+00:00,,,,,,,,,,,0,15,3,0,0,0,0,-0.1087292470396406,0.0051673228346516,-0.0155920084694258,-0.0034999999999882,-0.0014760036798975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 16:00:00+00:00,,,,,,,,,,,0,16,3,0,0,0,0,0.0296006347657442,0.0005586230074783,0.0014619787709619,0.0049999999999954,0.0014983696778045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 17:00:00+00:00,,,,,,,,,,,0,17,3,0,0,0,0,-0.0115845053492122,0.0104514637720711,-0.0069364936257017,0.0234999999999985,0.0075472751377958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 18:00:00+00:00,,,,,,,,,,,0,18,3,0,0,0,0,-0.0140072470777532,0.0080270552974468,0.0139422220952241,0.0010000000000047,-0.0006819279435603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 19:00:00+00:00,,,,,,,,,,,0,19,3,0,0,0,0,0.0069485040522501,-0.0013847233527997,0.0001943031593185,-0.0050000000000096,0.0011507020674059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 20:00:00+00:00,,,,,,,,,,,0,20,3,0,0,0,0,0.0593107167827149,-0.0069200257367612,0.0008568441703573,0.0050000000000096,-8.141135477046646e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 21:00:00+00:00,,,,,,,,,,,0,21,3,0,0,0,0,-0.0823833482839724,-0.0043971458576379,-0.001562380185561,-0.0020000000000095,0.0018769336128912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 22:00:00+00:00,,,,,,,,,,,0,22,3,0,0,0,0,-0.0211801789502459,-0.0023005644724065,-0.0008480412981555,-0.0039999999999906,0.0002122406245916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24 23:00:00+00:00,,,,,,,,,,,0,23,3,0,0,0,0,0.0180056588120756,0.0008865771851276,-0.0008675229389467,0.0030000000000001,0.0009304452985787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 00:00:00+00:00,,,,,,,,,,,0,0,4,0,0,0,0,-0.0809984545251758,0.0008350165187493,-0.0006912034978086,0.0019999999999953,-0.0006128646580521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 01:00:00+00:00,,,,,,,,,,,0,1,4,0,0,0,0,0.0165322469679587,-5.233064749177174e-05,0.0010368080316283,-0.0049999999999954,-0.0005188715802404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 02:00:00+00:00,,,,,,,,,,,0,2,4,0,0,0,0,-0.0605019055258679,0.0007803815948932,-0.0005202916447188,0.0039999999999906,-0.0009387351778826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 03:00:00+00:00,,,,,,,,,,,0,3,4,0,0,0,0,-0.0745880946019159,0.0074160477553846,-0.0005260159757085,0.0,0.0002238464565635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 04:00:00+00:00,,,,,,,,,,,0,4,4,0,0,0,0,0.0060064640133479,-0.0032797511398143,0.0006988110627901,0.0020000000000095,-0.0011577118891068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 05:00:00+00:00,,,,,,,,,,,0,5,4,0,0,0,0,0.2092530618704984,-0.0057392399026099,-0.0001727950870815,-0.0010000000000047,0.0013702263577073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 06:00:00+00:00,,,,,,,,,,,0,6,4,0,0,0,0,-0.0370751493836998,-0.01569824463472,-0.0001762447660951,0.0,0.0002618389774369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 07:00:00+00:00,,,,,,,,,,,0,7,4,0,0,0,0,-0.0663132538345774,-0.00629946509153,0.000174611202695,0.0010000000000047,0.00010618089388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 08:00:00+00:00,,,,,,,,,,,0,8,4,0,0,0,0,-0.0515012357022861,0.0047440464168317,-0.0015394128470376,-0.0020000000000095,0.0002120494910542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 09:00:00+00:00,,,,,,,,,,,0,9,4,0,0,0,0,0.0467530258284369,-0.0166039007526137,-0.0014925747279619,0.0010000000000047,0.0001058689031623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 10:00:00+00:00,,,,,,,,,,,0,10,4,0,0,0,0,0.032558727429496,0.0084503954248731,-0.0012375132106683,-0.0010000000000047,0.0003093221365446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 11:00:00+00:00,,,,,,,,,,,0,11,4,0,0,0,0,0.026836146448689,0.0,0.0003341092527335,0.0145000000000123,-0.0003093221365446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 12:00:00+00:00,,,,,,,,,,,0,12,4,0,0,0,0,-0.035884957931616,-0.000571410987959,0.0,0.0039999999999906,0.0001547368082555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 13:00:00+00:00,,,,,,,,,,,0,13,4,0,0,0,0,0.0970247184408137,-0.0079979001484389,0.0,0.0030000000000001,-0.0025724182413142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 14:00:00+00:00,,,,,,,,,,,0,14,4,0,0,0,0,0.1888239820356556,-0.0011366790853912,-0.0005156686192151,-0.0009999999999905,-0.0001065838184075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 15:00:00+00:00,,,,,,,,,,,0,15,4,0,0,0,0,0.3966284626780734,-0.0692283152505695,0.0,-0.0040000000000048,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 16:00:00+00:00,,,,,,,,,,,0,16,4,0,0,0,0,0.0965264439146231,0.0065504781556882,-9.502741698952376e-05,-0.0030000000000001,-7.18376563355605e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 17:00:00+00:00,,,,,,,,,,,0,17,4,0,0,0,0,-0.0506632364919248,0.0517658954672981,0.0,0.0019999999999953,-0.0016461783728232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 18:00:00+00:00,,,,,,,,,,,0,18,4,0,0,0,0,0.0200153794940138,-0.0039702529213769,-0.0006799217704553,0.0020000000000095,0.0010347559022818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 19:00:00+00:00,,,,,,,,,,,0,19,4,0,0,0,0,-0.1254664822492266,0.0054479549759918,0.0006799217704553,0.0,-0.0004680059939232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25 20:00:00+00:00,,,,,,,,,,,0,20,4,0,0,0,0,0.0315637887461797,0.0026132326754861,0.0,0.0,0.0015775747427255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-04-25 21:00:00+00:00,,,,,,,,,,,0,21,4,0,0,0,0,-0.0103731314210389,0.0165234085681902,0.0,0.0,-0.0002928515781377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-04-25 22:00:00+00:00,,,,,,,,,,,0,22,4,0,0,0,0,0.0241685084623846,0.0014427416412274,0.0,0.0,0.0015907545401461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-04-25 23:00:00+00:00,,,,,,,,,,,0,23,4,0,0,0,0,-0.0337578489459282,0.0013816302950573,0.0,-0.0030000000000001,0.0003175380119131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 00:00:00+00:00,,,,,,,,,,,1,0,5,0,0,0,0,0.0047981384064481,-0.000596099093201,0.0,0.0019999999999953,-0.003053592395247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 01:00:00+00:00,,,,,,,,,,,1,1,5,0,0,0,0,-0.0003406064547935,-0.0008410610668789,0.0,0.0030000000000001,0.0035280409802851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 02:00:00+00:00,,,,,,,,,,,1,2,5,0,0,0,0,-0.0155475184138644,0.0003525412818419,0.0,0.0020000000000095,0.0005137034699203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 03:00:00+00:00,,,,,,,,,,,1,3,5,0,0,0,0,-0.0733171056662644,0.0739693655408615,0.0,0.0,0.0009340540977262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 04:00:00+00:00,,,,,,,,,,,1,4,5,0,0,0,0,-0.0047092671126396,-0.0119619383108471,0.0,-0.0050000000000096,-0.0029995955601691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 05:00:00+00:00,,,,,,,,,,,1,5,5,0,0,0,0,0.0085313271744755,0.0099093193488215,0.0,0.0010000000000047,0.0004836140928006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 06:00:00+00:00,,,,,,,,,,,1,6,5,0,0,0,0,-0.0492194105251417,0.0038566590189219,0.0,-0.0040000000000048,0.0014114032404819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 07:00:00+00:00,,,,,,,,,,,1,7,5,0,0,0,0,0.0855457954926901,0.0033716054810355,0.0,0.0040000000000048,-0.0005076069294602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 08:00:00+00:00,,,,,,,,,,,1,8,5,0,0,0,0,0.00669458415571,-0.0004563858889952,0.0,-0.0040000000000048,0.0026182494552671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 09:00:00+00:00,,,,,,,,,,,1,9,5,0,0,0,0,0.0066947435489659,-0.0093499468752753,-0.0001656356982948,-0.0240000000000009,1.7262886316871118e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 10:00:00+00:00,,,,,,,,,,,1,10,5,0,0,0,0,-0.076750972584703,-0.0030343185266445,-0.0011640079220995,0.0225000000000079,-0.0019243802622384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 11:00:00+00:00,,,,,,,,,,,1,11,5,0,0,0,0,-0.03928367993778,0.0185186760413529,0.0,0.0009999999999905,0.0041362151256549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 12:00:00+00:00,,,,,,,,,,,1,12,5,0,0,0,0,-0.0205234835519174,-0.0099906978329897,0.0,0.0040000000000048,-0.0022102510419443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 13:00:00+00:00,,,,,,,,,,,1,13,5,0,0,0,0,-0.0071874523076829,0.0098781310772153,0.0,0.0019999999999953,0.0010719323064449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 14:00:00+00:00,,,,,,,,,,,1,14,5,0,0,0,0,-0.0582063721228198,-0.0062681493023575,0.0,0.0,-0.0002176598654415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 15:00:00+00:00,,,,,,,,,,,1,15,5,0,0,0,0,-0.0046351571164908,-0.0007121492665049,-0.0002955611757613,0.0,-0.0006488281677405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 16:00:00+00:00,,,,,,,,,,,1,16,5,0,0,0,0,-0.0338455268753179,-0.001423234034803,0.0,0.0,-6.726461977279996e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26 17:00:00+00:00,,,,,,,,,,,1,17,5,0,0,0,0,0.0098914824368918,-0.0089285649277712,0.0,-0.0019999999999953,-0.0013778913973396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
